Index,Test Name,Version,Sample Group Name,Unit,Increase Is Better,Min,Max,Median,Average,Standard Deviation,Sum,Values
57,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Foreach_Count1000",1,"Dict_Foreach_Count1000:Gen0","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
58,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Foreach_Count1000",1,"Dict_Foreach_Count1000:Gen1","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
59,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Foreach_Count1000",1,"Dict_Foreach_Count1000:Gen2","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
60,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_TryGetValue_Hit_Count1000",1,"Dict_TryGetValue_Hit_Count1000:Time","Nanosecond",No,69.21,78.4,70.395,71.252,2.66772112485545,1425.04,70.53, 69.3, 69.47, 69.54, 69.21, 71.42, 69.24, 72.77, 71.05, 69.31, 76.56, 76.7, 70.78, 69.8, 70.59, 78.4, 70.28, 69.64, 70.51, 69.94
61,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_TryGetValue_Hit_Count1000",1,"Dict_TryGetValue_Hit_Count1000:Allocated","Byte",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
62,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_TryGetValue_Hit_Count1000",1,"Dict_TryGetValue_Hit_Count1000:Gen0","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
63,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_TryGetValue_Hit_Count1000",1,"Dict_TryGetValue_Hit_Count1000:Gen1","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
64,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_TryGetValue_Hit_Count1000",1,"Dict_TryGetValue_Hit_Count1000:Gen2","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
65,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Add_FromEmpty_Count10",1,"Map_Add_FromEmpty_Count10:Time","Nanosecond",No,5000,5614.4,5142.4,5192.48,161.940389032508,103849.6,5531.2, 5614.4, 5087, 5207.4, 5073.2, 5166.2, 5080.8, 5022.8, 5395.4, 5061.8, 5118.6, 5185.8, 5366, 5070.8, 5224.8, 5240.8, 5095, 5190, 5117.6, 5000
66,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Add_FromEmpty_Count10",1,"Map_Add_FromEmpty_Count10:Allocated","Byte",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
67,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Add_FromEmpty_Count10",1,"Map_Add_FromEmpty_Count10:Gen0","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
68,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Add_FromEmpty_Count10",1,"Map_Add_FromEmpty_Count10:Gen1","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Add_FromEmpty_Count10",1,"Map_Add_FromEmpty_Count10:Gen2","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Add_FromEmpty_Count100",1,"Map_Add_FromEmpty_Count100:Time","Nanosecond",No,44169,50502,45134,45774.65,1564.22365008972,915493,46088, 44771, 44169, 44856, 44489, 47636, 46712, 44327, 47779, 50502, 46690, 45715, 44766, 47465, 45125, 44970, 44708, 45143, 44202, 45380
71,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Add_FromEmpty_Count100",1,"Map_Add_FromEmpty_Count100:Allocated","Byte",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Add_FromEmpty_Count100",1,"Map_Add_FromEmpty_Count100:Gen0","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
73,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Add_FromEmpty_Count100",1,"Map_Add_FromEmpty_Count100:Gen1","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
74,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Add_FromEmpty_Count100",1,"Map_Add_FromEmpty_Count100:Gen2","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
75,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Add_FromEmpty_Count1000",1,"Map_Add_FromEmpty_Count1000:Time","Nanosecond",No,418690,461265,425802.5,430127.5,10904.3168630593,8602550,433160, 427070, 424240, 461265, 424535, 420960, 419480, 427680, 438740, 441680, 421645, 424190, 418690, 420745, 421810, 420415, 447670, 438055, 434960, 435560
76,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Add_FromEmpty_Count1000",1,"Map_Add_FromEmpty_Count1000:Allocated","Byte",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
77,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Add_FromEmpty_Count1000",1,"Map_Add_FromEmpty_Count1000:Gen0","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
78,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Add_FromEmpty_Count1000",1,"Map_Add_FromEmpty_Count1000:Gen1","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
